That's a beautiful dress.	とてもすてきな洋服ですね。
That's a lovely necklace.	すてきなネックレスしてるね。
That's a stupid question.	くだらない質問だな。
That's a stupid question.	それは愚問ですよ。
That's impossible for me.	俺には無理だ。
That's perfectly natural.	それって、全くもって当然だよ。
That's perfectly natural.	至極当然のことだ。
That's quite meaningless.	それはまったく無意味だ。
That's really surprising.	それは本当に驚くようなことだ。
That's the best I can do.	それが俺にできるベストだね。
The baby is able to walk.	その赤ん坊は歩くことが出来る。
The baby was fast asleep.	赤ん坊はぐっすりと眠っていた。
The baby was fast asleep.	赤ちゃんはぐっすり眠っていました。
The baby was fast asleep.	その赤ん坊はぐっすり眠っていた。
The bill passed the Diet.	その法案は国会を通過した。
The blood test is normal.	血液検査結果は正常です。
The boat sank in a flash.	ボートはたちまち沈んだ。
The boy adjusted his cap.	その子は帽子をきちんとかぶり直した。
The bus stop is close by.	バス停はすぐそこにあります。
The car has a new engine.	その車には新しいエンジンがついている。
The car is in the garage.	車はガレージの中です。
The car is in the garage.	車は車庫にあります。
The child cried for help.	子供は大声で助けを求めた。
The class begins at 8:30.	授業は八時三十分から始まる。
The decision was put off.	決定は延期された。
The desk is made of wood.	その机は木製である。
The dog was hit by a car.	その犬は車にひかれた。
The download is complete.	ダウンロードが完了しました。
The economy is improving.	景気がよくなっている。
The experiment succeeded.	実験は成功だった。
The game became exciting.	試合はおもしろくなった。
The house has burnt down.	家は全焼した。
The lake is deepest here.	湖はここが一番深い。
The men are eating lunch.	男たちは昼食を食べています。
The news made them happy.	彼らは知らせを聞いて喜んだ。
The news made them happy.	彼らはその知らせを聞いて喜んだ。
The other one is no good.	もう一方は駄目です。
The poor girl went blind.	かわいそうにその女の子は失明した。
The president is out now.	社長は外出中です。
The server is down again.	またサーバー落ちてる。
The sky has become clear.	空が晴れた。
The sky is full of stars.	空は星でいっぱいだ。
The snow has disappeared.	雪は消えた。
The snow has disappeared.	雪がなくなった。
The snow has disappeared.	雪が消えちゃった。
The television is broken.	テレビは壊れています。
The train gathered speed.	列車は加速した。
The train got in on time.	列車は定刻に到着した。
The train is due at noon.	列車は正午に到着するはずです。
The vacation is over now.	これで休暇は終わった。
The waves are high today.	今日は波が高い。
The wind has calmed down.	風が治まった。
The wind has calmed down.	風がおさまった。
The witch hunt has begun.	魔女狩りが始まってしまった。
Their cattle are all fat.	彼らの牛はみんな太っている。
There is a knife missing.	ナイフがない。
There is no other choice.	選択肢は他にない。
There is no school today.	今日は学校がない。
There is no time to lose.	無駄にする時間はない。
There is no time to lose.	ぐずぐずしてる暇はない。
There isn't anybody else.	部屋には誰もいない。
There's no need to hurry.	急ぐ必要はありません。
There's no need to hurry.	急がなくてもいいよ。
There's no need to worry.	心配いりません。
These socks do not match.	この靴下はちぐはぐだ。
These things aren't mine!	これらの物は私の物ではない。
They achieved their goal.	彼らは目的を達成した。
They already got married.	彼らは既に結婚していた。
They are paid by the day.	彼らは日給制です。
They are very big apples.	それはとても大きなりんごなんです。
They attained their goal.	彼らは目的を達成した。
They caught a lion alive.	彼らはライオンを生け捕りにした。
They caught him stealing.	彼らは彼が盗んでいるところを見つけた。
They don't even know why.	彼らはなぜなのかさえ知らない。
They don't work at night.	彼らは夜に働かない。
They embraced each other.	彼らは互いに抱きしめ合いました。
They have gone to Europe.	彼らはヨーロッパに行ってしまった。
They have nothing to eat.	彼らは食べ物を持ってない。
They rented an apartment.	彼らはアパートを借りた。
They sent for the doctor.	彼らは医者を呼びにやった。
They set to work at once.	彼らはすぐに仕事を始めた。
They started all at once.	彼らは一斉にスタートした。
They walked side by side.	彼らは並んで歩いた。
They were from Liverpool.	彼らはリバプールの出身だった。
They were seen to go out.	彼らは出かけるのを目撃された。
They were taken prisoner.	彼らは捕虜になった。
This adds to my troubles.	これで私の悩みが増える。
This adds to the expense.	このために費用が増える。
This baby is 3 weeks old.	この赤ちゃんは生後3週間です。
This book is interesting.	この本は面白い読み物です。
This box contains apples.	この箱にはりんごが入っている。
This castle is beautiful.	この城は美しい。
This clock isn't working.	この時計は動いてません。
This doesn't concern you.	お前には関係ない。
This doesn't concern you.	お前には関係ないだろ。
This doesn't involve you.	お前には関係ない。
This door would not open.	このドアが、どうしても開かなかったんです。
This food is gluten-free.	その食品はグルテンフリーです。
This is Uncle Tom's farm.	ここがトムおじさんの農場です。
This is a very tall tree.	これはとても高い木です。
This is an urgent matter.	これは急を要する問題だ。
This is as heavy as lead.	これは鉛のように重い。
This is my email address.	私のメールアドレスです。
This is my email address.	これが私のメルアドです。
This is not the entrance.	ここは入口ではありません。
This is not very stylish.	これはあまりおしゃれじゃない。
This is perfectly normal.	これは完全に普通だ。
This is such a sad story.	これは何とも悲しい物語です。
This one is a lot easier.	こっちのほうがずっと簡単だ。
This room is very stuffy.	この部屋は息がつまりそうだ。
This room is very stuffy.	この部屋はすごく風通しが悪い。
This shirt needs ironing.	このシャツはアイロンをかける必要がある。
This was meant as a joke.	これはほんの冗談のつもりだった。
To me, he is like a king.	私にとって彼は王様のような人です。
Today was a terrible day.	今日は最悪の一日でした。
Today was such a bad day.	今日は最悪の一日でした。
Tom actually seems happy.	むしろトムは嬉しそうだ。
Tom admitted his mistake.	トムは間違いを認めた。
Tom admitted his mistake.	トムは自分の間違いを認めた。
Tom always speaks French.	トムはいつもフランス語を喋る。
Tom arrived home at 2:30.	トムは2時半に帰宅した。
Tom arrived this morning.	トムは今朝到着しました。
Tom asked for directions.	トムは方向を聞いた。
Tom barely said anything.	トムはほとんど何も言わなかった。
Tom blew out the candles.	トムは蝋燭を吹き消した。
Tom bought Mary a camera.	トムはメアリーにカメラを買ってあげた。
Tom bought a used Toyota.	トムはトヨタの中古車を買った。
Tom can swim like a fish.	トムは魚のように泳ぐことができる。
Tom catches colds easily.	トムはすぐ風邪を引く。
Tom cried all night long.	トムは一晩中泣き明かした。
Tom didn't have a choice.	トムには選択肢がなかった。
Tom didn't want anything.	トムは何も欲しくなかった。
Tom does not like cheese.	トムはチーズが好きではありません。
Tom doesn't get out much.	トムはあまり外出しない。
Tom doesn't listen to me.	トムは私の言うことを聞かない。
Tom doesn't speak French.	トムはフランス語を話せない。
Tom doesn't speak French.	トムはフランス語が話せない。
Tom doesn't trust anyone.	トムは誰も信用していない。
Tom doesn't want my help.	トムは私の助けを欲しがらない。
Tom drowned in the ocean.	トムは海で溺れて死んだ。
Tom enjoyed Mary's story.	トムはメアリーの話を楽しんだ。
Tom entered his password.	トムはパスワードを入力した。
Tom entered the password.	トムはパスワードを入力した。
Tom fell down the stairs.	トムが階段から落ちた。
Tom fell down the stairs.	トムは階段から落ちた。
Tom flew to Boston today.	トムは今日飛行機でボストンに行く。
Tom glanced at his watch.	トムは時計をちらりと見た。
Tom goes to Boston a lot.	トムはよくボストンに行く。
Tom goes to night school.	トムは夜間学校に通っている。
Tom got off the elevator.	トムはエレベーターを降りた。
Tom got shot in the back.	トムは背中を撃たれた。
Tom groaned in his sleep.	トムは就寝中に唸った。
Tom groaned in his sleep.	トムは夢にうなされた。
Tom has a bad reputation.	トムは評判が悪い。
Tom has a natural talent.	トムには生まれ持った才能がある。
Tom has a natural talent.	トムには持って生まれた才能がある。
Tom has a two-room house.	トムは二部屋の家をもっている。
Tom has an important job.	トムには重要な仕事がある。
Tom has narrow shoulders.	トムは肩幅が狭い。
Tom has never seen a UFO.	トムはUFOを見たことがない。
Tom is a famous pop star.	トムは有名なアイドルだ。
Tom is a friendly person.	トムは親しみやすい人だ。
Tom is a natural athlete.	トムは生まれながらのアスリートだ。
Tom is a reckless driver.	トムは運転が荒い。
Tom is a very clever boy.	トムはとても頭のいい子だ。
Tom is able to swim well.	トムは水泳が得意だ。
Tom is able to swim well.	トムは泳ぐのが上手い。
Tom is afraid of heights.	トムは高所恐怖症だ。
Tom is aiming to do that.	トムはそれをすることを目標にしている。
Tom is almost never late.	トムはほとんど遅刻しない。
Tom is always in a hurry.	トムはいつもせかせかしている。
Tom is arguing with Mary.	トムはメアリーと喧嘩している。
Tom is funnier than Mary.	トムはメアリーより面白い。
Tom is in a bad mood now.	トムは今機嫌が悪い。
Tom is in love with Mary.	トムはメアリーに恋をしている。
Tom is liked by everyone.	トムは誰からも好かれている。
Tom is liked by everyone.	トムはみんなから好かれている。
Tom is looking for a job.	トムは仕事を探している。
Tom is looking for a job.	トムは求職中だ。
Tom is loyal to his wife.	トムは妻に忠実です。
Tom is loyal to his wife.	トムは奥さんに素直です。
Tom is lying on his back.	トムは仰向けに寝ている。
Tom is lying on his back.	トムは仰向けになっている。
Tom is not looking happy.	トムは楽しくなさそうにしている。
Tom is out in the garden.	トムは庭に出ている。
Tom is probably sleeping.	トムは多分寝てる。
Tom is probably sleeping.	トムは多分寝ている。
Tom is reading the Bible.	トムは聖書を読んでいる。
Tom is shorter than Mary.	トムはメアリーより背が低い。
Tom is smarter than I am.	トムは私より賢い。
Tom is taking a bath now.	トムは今お風呂に入っている。
Tom is telling the truth.	トムは本当のことを言っている。
Tom is used to hard work.	トムはきつい仕事には慣れている。
Tom is very conservative.	トムはとても保守的だ。
Tom is wearing a wetsuit.	トムはウェットスーツを着ている。
Tom is working in Boston.	トムはボストンで働いている。
Tom isn't doing anything.	トムは何もしていない。
Tom isn't good at sports.	トムは運動が苦手だ。
Tom isn't good at sports.	トムはスポーツが苦手だ。
Tom isn't wearing a belt.	トムはベルトをしていない。
Tom jumped into the lake.	トムは湖に飛び込んだ。
Tom jumped into the pool.	トムはプールに飛び込んだ。
Tom just couldn't say no.	トムは断れなかっただけだった。
Tom kicked open the door.	トムはドアを蹴り開けた。
Tom left after breakfast.	トムは朝食後に出発した。
Tom left home in a hurry.	トムは慌てて家を出た。
Tom looked into the room.	トムは部屋を覗き込んだ。
Tom looked up at the sky.	トムは空を見上げた。
Tom lost his credibility.	トムは信用を失った。
Tom made stew for dinner.	トムは夕食にシチューを作った。
Tom may come at any time.	トムは何時来てもいい。
Tom may come at any time.	トムはどんな時でも来るかもしれない。
Tom may come at any time.	トムは何時来てもおかしくない。
Tom might know something.	トムが何か知ってるかも。
Tom needs to talk to you.	トムが君に話があるって。
Tom never drinks alcohol.	トムはアルコールを一切飲まない。
Tom never loses his cool.	トムはいつでも冷静さを失わない。
Tom never stops to think.	トムは、立ち止まって考えるってことをしない。
Tom offered Mary a chair.	トムはメアリーに椅子を勧めた。
Tom often goes to Boston.	トムはよくボストンに行く。
Tom often makes mistakes.	トムはしょっちゅうミスを犯す。
Tom often skips meetings.	トムはよく会議をすっぽかす。
Tom planned to kill Mary.	トムはメアリーを殺す計画を立てた。
Tom put the luggage down.	トムは荷物を下ろした。
Tom reached out his hand.	トムは手を差し出した。
Tom really loves animals.	トムは大の動物好きだ。
Tom regained his balance.	トムはバランスを取り戻した。
Tom said goodbye to Mary.	トムはメアリーに別れを告げた。
Tom sat down beside Mary.	トムはメアリーの隣に座った。
Tom sat down beside Mary.	トムはメアリーのそばに座った。
Tom sat down on the sofa.	トムは長椅子に座った。
Tom scored a hole in one.	トムはホールインワンをした。
Tom seems to be sleeping.	トムは眠っているようだ。
Tom seems to like Boston.	トムはボストンが好きなようだ。
Tom sent a video to Mary.	トムはメアリーにビデオを送った。
Tom shredded the lettuce.	トムはレタスを千切りにした。
Tom squeezed Mary's hand.	トムはメアリーの手を握りしめた。
Tom started to get angry.	トムは怒り始めた。
Tom tapped on the window.	トムは窓をコンコンと叩いた。
Tom tends to lose things.	トムはよく物をなくす。
Tom thinks he knows best.	トムは、自分が一番よく分かっていると思っている。
Tom told Mary to go home.	トムはメアリーに家へ帰るように言った。
Tom took the clock apart.	トムは時計を分解した。
Tom took the watch apart.	トムは時計を分解した。
Tom took the wrong train.	トムは乗る電車を間違えた。
Tom tried to remain calm.	トムは平静を保とうとした。
Tom turned off the water.	トムは水道を止めた。
Tom turned on the heater.	トムは暖房をつけた。
Tom unbuttoned his shirt.	トムはシャツのボタンを外した。
Tom walked into the room.	トムは部屋の中に入った。
Tom wants to get married.	トムは結婚したがっている。
Tom wants to go by train.	トムは電車で行きたがっている。
Tom wants to go to Japan.	トムは日本に行きたがっている。
Tom wants to talk to you.	トムはあなたと話したがっている。
Tom was a very funny man.	トムはとても面白い男だった。
Tom was crazy about Mary.	トムはメアリーに夢中だった。
Tom was in his underwear.	トムは下着姿だった。
Tom was raised in Boston.	トムはボストンで育ちました。
Tom watched TV yesterday.	トムは昨日テレビを見た。
Tom went to the hospital.	トムは病院に行った。
Tom will not let Mary go.	トムはメアリーを行かせないだろう。
Tom's condition worsened.	トムの容体が悪化した。
Tom's talking to himself.	トムは独り言を言っている。
Try us again next Monday.	来週の月曜日にもう一度お寄りになってみて下さい。
Twelve is an even number.	１２は偶数である。
Was he lying on his back?	彼は仰向けに倒れていたのですか。
Was the book interesting?	その本はおもしろかったですか。
Was the play interesting?	芝居は面白かったですか。
We all know who did that.	僕らは誰がやったかすべて知っている。
We almost froze to death.	私たちは危うく凍え死ぬところだった。
We are moving next month.	来月引っ越しするんです。
We don't know each other.	私たちは知り合いではない。
We expect him to succeed.	我々は彼の成功を期待している。
We expected better terms.	私どもはもっとよい条件を期待していました。
We felt sympathy for her.	私たちは彼女に同情した。
We had snow this morning.	今朝雪が降りました。
We have a long way to go.	まだ先は長い。
We have no reason to lie.	私たちは嘘をつく理由はありません。
We have to start at once.	私達はすぐに出発しなければならない。
We have to start at once.	我々はすぐに出発しなければなりません。
We have to start at once.	すぐに出発しなければならない。
We love going on picnics.	私達はピクニックに行くのが大好きです。
We make grapes into wine.	ぶどうからぶどう酒を作る。
We make grapes into wine.	わたしたちはブドウからワインを作る。
We must leave right away.	私達はすぐに出発しなければならない。
We must leave right away.	我々はすぐに出発しなければなりません。
We must leave right away.	すぐに出発しなければならない。
We need a new babysitter.	新しいベビーシッターを探さなきゃね。
We need to leave at once.	すぐに出発しなければならない。
We stayed at our uncle's.	私達はおじの家に泊まりました。
We study French together.	私たちは一緒にフランス語を勉強している。
We study French together.	私たちは一緒にフランス語を勉強する。
We will leave in an hour.	１時間後に出発するつもりだ。
We will leave in an hour.	あと1時間で出発です。
We'd like to talk to Tom.	トムさんとお話がしたいのですが。
We're just like brothers.	私達は兄弟も同然だ。
We're not a bit too soon.	少しも早すぎることはない。
We're practically family.	家族みたいなものだしね。
We're running out of gas.	ガソリンが切れかかっている。
Welcome to San Francisco.	サンフランシスコへようこそ。
Well, I have to be going.	もうそろそろ失礼しなくては。
Were you home last night?	あなたは昨日の夜、家にいた？
What a beautiful picture!	なんてきれいな絵でしょう。
What an interesting book!	なんて面白い本なんだ！
What are you going to do?	君は何をするつもりなの。
What are you going to do?	何するつもり。
What are you insinuating?	何が言いたいわけ？
What are you laughing at?	何に笑ってるんですか？
What are you laughing at?	何笑ってんの？
What are you laughing at?	なんで笑ってるの？
What are you looking for?	何探してるの？
What are you looking for?	何探してんの？
What are you thinking of?	何を考えているの？
What are you thinking of?	何考えてるの？
What are you up to today?	今日は何をするつもりですか。
What are you up to today?	今日の予定は？
What are you waiting for?	何待ってるの？
What did you do at night?	夜何してたの？
What did you have to eat?	どんな食事をしたの。
What did you have to eat?	何食べたの？
What do think about that?	それについてのあなたの意見は何ですか?
What do you intend to do?	君は何をするつもりなの。
What do you intend to do?	何するつもり。
What do you mean by that?	それどういう意味ですか？
What do you think he did?	彼が何をしたと思いますか。
What do you think so far?	今のところ、どう思ってる？
What do you use this for?	これを何に使うつもりなんだ？
What does USSR stand for?	ＵＳＳＲは何の略ですか。
What does this word mean?	その語はどんな意味ですか。
What does this word mean?	この単語はどういう意味ですか。
What does this word mean?	この語は何と言う意味か。
What does this word mean?	この語はどんな意味ですか。
What does this word mean?	この言葉はどういう意味ですか。
What does your father do?	お父さんの職業はなんですか。
What does your father do?	君のお父さんは何の仕事をしていますか？
What does your father do?	お父様は何をなさっているんですか？
What does your father do?	キミの父さん何の仕事してるの?
What have you been doing?	今まで何をしていたのですか。
What have you been doing?	ずっと何をしていたんだい。
What he said is not true.	彼が言ったことは真実ではない。
What is he running after?	彼は何を追っているのですか。
What time are we leaving?	何時に出る？
What time do you go home?	いつも何時に帰宅するんですか？
What time is it in Tokyo?	東京は今何時ですか。
What was I talking about?	何の話をしてたんだっけ？
What was Tom doing today?	トムは今日何をしていましたか？
What was Tom's last name?	トムの名字なんだっけ？
What was Tom's last name?	トムの名字なんだったっけ？
What will you use it for?	何に使うの？
What're you referring to?	何の話ですか？
What's your horse's name?	君の馬はなんて名前？
What's your horse's name?	おたくの馬のお名前は何ですか？
When are you coming back?	いつ戻ってきますか。
When is he expected back?	彼はいつ戻りますか。
When was your first love?	あなたの初恋はいつでしたか。
Where are your daughters?	君の娘たちはどこ？
Where are your grandsons?	あなたの孫たちはどこ？
Where are your umbrellas?	あなたの傘はどこ？
Where can I buy a ticket?	切符はどこで買えますか。
Where can I buy a ticket?	チケットはどこで買えるんですか？
Where did that come from?	それはどこから来たのですか？
Where did you learn that?	どこでそれを習いましたか。
Where do you want to eat?	どこで食べたい？
Where do you want to sit?	どこに座りたい？
Where have you been, Tom?	どこにいたの、トム？
Where is Tom's classroom?	トムの教室はどこですか。
Where is the post office?	郵便局はどこですか。
Where's your grandfather?	あなたのおじいちゃんはどこ？
Where's your grandmother?	あなたのおばあちゃんはどこ？
Which sports do you like?	どのスポーツが好きですか？
Who are you talking with?	誰と話してるんですか？
Who are you talking with?	誰と話してるの？
Who do you think you are?	自分が何さまだと思ってるんだ？
Who left the window open?	だれが窓を開けっ放しにしておいたんだ？
Who painted this picture?	誰がこの絵を描いたのですか。
Who painted this picture?	この絵を描いたのは誰ですか？
Who should I believe now?	もう誰を信じればいいの？
Who's playing the guitar?	ギターを弾いているのは誰ですか。
Who's playing the guitar?	誰がギターを弾いているの？
Why are you all laughing?	なんでみんな笑ってんの？
Why are you so surprised?	なんでそんな驚くの？
Why are you stopping now?	なぜ今やめる？
Why did you buy a flower?	どうして花を買ったんだ？
Why did you buy that hat?	何でその帽子を買ったの？
Why did you need a knife?	なんでナイフが必要だったの？
Why do I have to do that?	なんで僕がやらなくちゃいけないの。
Why do I have to do this?	なんで僕がやらなくちゃいけないの。
Why do you need a hammer?	なんでハンマーが必要なの？
Why do you use this font?	なんでこのフォント使ってるの？
Why don't you believe me?	どうして信じてくれないの？
Why don't you rest a bit?	ちょっと休んだら？
Why isn't Tom here today?	なんで今日トムいないの？
Will it be fine tomorrow?	明日は晴れるでしょうか。
Will ten thousand yen do?	１万円でたりる？
Will you be able to come?	来られますか。
Will you be home tonight?	今夜、あなたは家にいますか。
Will you make it in time?	間に合う？
Will you send it by mail?	それを郵送してくれますか。
Won't you have some cake?	ケーキを食べないかい？
You are absolutely right.	全くおっしゃる通りです。
You can ask Tom for help.	頼めばトムが助けてくれますよ。
You can ask him for help.	彼に助けを頼んでごらんよ。
You can dance, can't you?	踊れるんでしょ？
You can do it, can't you?	君はそれができますね？
You can't blame yourself.	あなたのせいではありません。
You can't buy it anymore.	もうそれを買うことはできません。
You can't dance, can you?	踊れないんですよね？
You can't erase the past.	過去は消せない。
You cannot buy happiness.	幸福は買えない。
You didn't need to hurry.	君たちは急ぐ必要がなかった。
You had to study English.	英語を勉強しなければならなかった。
You have a bright future.	君には明るい未来がある。
You have a bright future.	君には輝かしい未来が待っている。
You have beautiful hands.	きれいな手してるね。
You have to come with me.	あなたは私と一緒に来なければいけません。
You made a wise decision.	あなたは賢い選択をしたと思います。
You managed it after all.	やっぱり何とかやってのけたね。
You must give up smoking.	禁煙するべきです。
You should eat something.	何か食べた方がいいよ。
You should get some rest.	ちょっと休んだほうがいいよ。
You should not trust him.	彼を信用してはいけない。
You should try to see it.	見ておくべきだ。
You shouldn't be jealous.	やきもちを焼くなよ。
You shouldn't smoke here.	ここでタバコを吸ってはいけません。
You speak fluent English.	君は流暢な英語を話す。
You three are very lucky.	三人とも、すごくラッキーだね。
You'd better relax a bit.	少しのんびりしたほうがいいですよ。
You'll have a rough time.	ひどい目にあいますよ。
You're looking very well.	あなたはとても元気そうですね。
You're lying, aren't you?	嘘ついてるでしょ。
You're picky, aren't you?	おまえって気難しいよな。違うか？
You're the reason I came.	あなたに会いに来たのです。
You're thinking too much.	考えすぎだよ。
Your English is flawless.	君の英語は完璧だ。
Your French is very good.	フランス語お上手ですね。
Your book is on the desk.	君の本は机の上にある。
Your forehead's bleeding.	おでこから血出てるよ。
Your room number, please.	部屋番号をお願いします。
"Let's go," he said to me.	「さあ行きましょう」と彼は私に言った。
A cat is lying in the sun.	猫が日なたで寝ている。
A cold bath refreshed him.	彼は水風呂でさっぱりした気分になった。
A gun might come in handy.	銃の役立つ時が来るかもしれない。
A tear ran down her cheek.	涙が一筋頬を流れた。
All knowledge is not good.	全ての知識がよい物とは言えない。
All of the buses are full.	どのバスも満員だ。
Almost all girls are kind.	女の子はほとんどみんなやさしい。
An accident just happened.	事故がちょうど今起こったところだ。
Ants work hard all summer.	アリは夏じゅうせっせとはたらく。
Anyone can make a mistake.	弘法も筆の誤り。
Are Tom and John brothers?	トムとジョンって兄弟なの？
Are these all Tom's books?	これ全部トムの本なの？
Are they speaking English?	彼らは英語で喋っているのだろうか？
Are you enjoying yourself?	楽しんでますか。
Are you free this weekend?	今週末は暇？
Are you free this weekend?	今週末空いてる？
Are you going to tell Tom?	トムには話すつもり？
Are you looking for a job?	仕事をお探しですか？
Are you worried about Tom?	トムのこと心配なの？
At last, it began to rain.	とうとう雨が降り出した。
At last, the rain stopped.	やっと雨がやんでくれた。
Be polite to your parents.	両親には礼儀正しくしなさい。
Beggars can't be choosers.	物乞いは物言いをつけられぬ。
Boil my eggs hard, please.	卵は固ゆでにして下さい。
Books are my best friends.	我が最良の友は本である。
Bring me a piece of chalk.	チョークを１本持ってきてください。
Call a doctor immediately.	すぐ医者を呼んでくれ。
Call me when you're ready.	準備ができたら呼んで。
Call me when you're ready.	準備できたら電話して。
Can I go home early today?	今日家に早く帰ることができるか？
Can I have your full name?	お名前をフルネームで伺ってもよろしいでしょうか？
Can I use MasterCard here?	マスターカードは使えますか？
Can someone call security?	誰か警備員を呼べる？
Can someone call security?	どなたかセキュリティに連絡できますか？
Can you catch the chicken?	ニワトリを捕まえられるかい？
Can you mail these for me?	この手紙を出していただけますか。
Can you make the deadline?	〆切に間に合いますか。
Can you pay me in advance?	前金で払っていただけますか。
Can you put me up tonight?	今夜お宅に泊めてもらえませんか。
Can you reach the ceiling?	天井に手が届きますか。
Canada has a cold climate.	カナダの気候は寒い。
Change trains at Shinjuku.	新宿で乗り換えなさい。
Charge this to my account.	これ、私のお勘定につけといて。
Charge this to my company.	これは、会社払いだ。
Choose any dress you like.	どれでも好きなドレスを選んでください。
Choose whichever you like.	どれでも好きなものを選びなさい。
Choose whichever you want.	どちらでもあなたのほしいものを選びなさい。
Come and have tea with me.	私の所にお茶を飲みにいらしゃい。
Come and have tea with me.	お茶を飲みにいらっしゃい。
Come and see me right now.	すぐに会いに来て。
Come as early as possible.	出来るだけ早く来て。
Come at any time you like.	いつでも好きな時にいらしてください。
Come at any time you like.	いつでも好きなときに来なさい。
Come at ten o'clock sharp.	１０時きっかりに来なさい。
Come at ten o'clock sharp.	１０時ちょうどにいらっしゃい。
Come on! Give me a chance.	お願いだ！俺にチャンスをくれ。
Come to my house at eight.	８時に私の家に来て下さい。
Come whenever you want to.	いつでも来て下さい。
Communications broke down.	通信手段が機能しなくなった。
Cookie is under the table.	クッキーはテーブルの下にいる。
Could I borrow your phone?	電話を貸してください。
Could you get me some tea?	紅茶をいただけますか。
Could you open the window?	窓を開けていただけないでしょうか。
Could you tell me the way?	道を教えてくれませんか。
Did Tom actually say that?	トムが本当にそんなこと言ったの？
Did he look like a doctor?	その人はお医者さんのようでしたか。
Did he tell you the truth?	彼はあなたに本当のことを言いましたか。
Did the interview go well?	面接はうまくいった？
Did the interview go well?	インタビューはうまくいった？
Did you complete the work?	仕事は片付きましたか？
Did you forget your money?	お金を忘れたのですか？
Did you get there on time?	時間通りに着きましたか。
Did you go out last night?	昨日の夜は出かけたの？
Did you have a good sleep?	ぐっすり眠れましたか。
Did you learn it from him?	そのことは彼から聞いたのですか。
Did you notice any change?	何か、変化に気づきましたか。
Did you notice any errors?	何か間違いに気づいた？
Did you receive my letter?	手紙は届きましたか。
Did you rent an apartment?	アパートを借りたかい。
Did you rent an apartment?	アパートを借りたのですか。
Did you return Tom's book?	トムの本は返した？
Did you see anybody there?	そこで誰かに会いましたか。
Did you study by yourself?	自分ひとりで勉強したの？
Do Martians speak English?	火星人は英語をしゃべるんですか？
Do not read while walking.	歩きながら本を読んではいけない。
Do they all cost the same?	値段は全部同じなんですか？
Do you care when we leave?	私達が何時ここを出るかが問題ですか？
Do you deliver on Sundays?	日曜日に配達していますか。
Do you have Tom's address?	トムの住所知ってる？
Do you have a better idea?	もっといい考えがありますか？
Do you have a credit card?	クレジットカードはお持ちですか。
Do you have a mobile, Tom?	トム携帯持ってる？
Do you have a mobile, Tom?	トムは携帯持ってる？
Do you have a points card?	ポイントカードはお持ちですか？
Do you have a stomachache?	お腹痛いの？
Do you have a temperature?	あなたは熱があるのですか?
Do you have any allergies?	何かアレルギーはありますか？
Do you have any day tours?	１日コースがありますか。
Do you have any objection?	何か異議がありますか？
Do you have any questions?	質問はおありですか。
Do you have any questions?	何か質問はありますか。
Do you have any questions?	質問はありますか？
Do you have one-day tours?	１日コースがありますか。
Do you have plans tonight?	今日の夜予定ある？
Do you know Tom's address?	トムの住所知ってる？
Do you know how to juggle?	ジャグリングのやり方がわかりますか。
Do you know what happened?	何が起こったのか知っていますか。
Do you know what she said?	彼女が何と言ったか知っていますか。
Do you know where Tom hid?	トムがどこに隠れたか知ってる？
Do you know where he went?	彼がどこへ行ったかあなたは知っていますか。
Do you know whose this is?	これ誰のか分かる？
Do you like Japanese food?	和食は好きですか。
Do you like Japanese food?	日本食はお好きですか。
Do you like San Francisco?	あなたはサンフランシスコが好きですか。
Do you like San Francisco?	サンフランシスコは気に入りましたか。
Do you like tea or coffee?	紅茶やコーヒーは好きですか。
Do you regret marrying me?	私と結婚したこと後悔してない？
Do you speak Chinese well?	中国語を上手くしゃべれますか？
Do you think I'm handsome?	俺ってハンサムかな。
Do you think I'm handsome?	私はハンサムだと思いますか。
Do you think I'm to blame?	私のせいだと思う？
Do you think I'm to blame?	私のせいだと思いますか？
Do you think I'm too tall?	私は背が高すぎると思いますか。
Do you think Mary is cute?	メアリーってかわいいと思う？
Do you think we're stupid?	俺たちって間抜けだと思う？
Do you want to come along?	一緒に行かない？
Do you want to come along?	一緒にくるかい。
Does Tom live around here?	トムはこの辺りに住んでいるの？
Does he have any brothers?	彼は兄弟がいますか。
Does this look good on me?	これ、私に似合うかな？
Does your head still ache?	まだ頭痛い？
Don't count your chickens.	捕らぬ狸の皮算用。
Don't fail to write to me.	必ず手紙ちょうだい。
Don't let him do it alone.	彼にひとりでやらせるなよ。
Don't lie. Tell the truth.	うそをつくな、正直であれ。
Don't look at me that way.	そんなふうに私を見ないでください。
Don't look at me that way.	そんな目で見つめないでよ。
Don't look down on others.	他人を軽蔑してはいけない。
Don't look down on others.	他人を見下したりするな。
Don't tell the others, OK?	他の奴らには言うなよ。いいか？
Don't thank me. Thank Tom.	僕はいいから、トムに感謝しな。
Don't throw anything away.	どんな物でも、捨てないで。
Don't you have work today?	今日は仕事ないの？
Don't you worry about Tom?	トムのこと心配じゃないの？
Drink less and sleep more.	お酒を減らしてもっと睡眠を取らなきゃ。
Eat more fresh vegetables.	もっと新鮮な野菜を食べなさい。
Even I can't believe that.	自分でも信じられない。
Everybody had a good year.	みんないい年を過ごした。
Everybody has some faults.	誰でも何かしら欠点がある。
Everybody looks up to him.	皆が尊敬しています。
Everybody shouted for joy.	誰もが喜びの歓声を上げました。
